# k1 k2 k3 mean_bk mean_bk_smooth
0.075 0.195 0.255 2.327400867575214215e+04 2.157691509625632898e+04
0.075 0.195 0.265 2.433640231697515992e+04 2.322982682928991562e+04
0.075 0.205 0.205 1.918858328843091294e+04 1.763250491680213599e+04
0.075 0.205 0.215 1.852322176722000222e+04 1.718711482706584138e+04
0.075 0.205 0.225 1.856809234918757647e+04 1.711572273671782750e+04
0.075 0.205 0.235 1.846509577042129240e+04 1.739197602704272140e+04
0.075 0.205 0.245 1.942168156570854626e+04 1.799853188157911063e+04
0.075 0.205 0.255 2.043561483015235353e+04 1.892489868077925348e+04
0.075 0.205 0.265 2.172764558882366691e+04 2.016587113635937931e+04
0.075 0.205 0.275 2.256800661377127108e+04 2.172037742280517705e+04
0.075 0.215 0.215 1.750769755946663645e+04 1.641469269416201860e+04
0.075 0.215 0.225 1.696418585674166752e+04 1.602236084480496356e+04
0.075 0.215 0.235 1.698238795287623361e+04 1.597651746221891335e+04
0.075 0.215 0.245 1.728261051672886970e+04 1.625382629052309494e+04
0.075 0.215 0.255 1.797887728396907551e+04 1.683869919118445250e+04
0.075 0.215 0.265 1.886433149614554713e+04 1.772147837404384336e+04
0.075 0.215 0.275 1.975175181752086428e+04 1.889710279312475177e+04
0.075 0.215 0.285 2.105827913291182267e+04 2.036411469611288703e+04
0.075 0.225 0.225 1.616579102064837389e+04 1.532244722050697601e+04
0.075 0.225 0.235 1.607551195263326008e+04 1.497467077163641807e+04
0.075 0.225 0.245 1.568986357936947206e+04 1.494944421411574876e+04
0.075 0.225 0.255 1.589299674084417347e+04 1.522597685204655863e+04
0.075 0.225 0.265 1.680618499300253461e+04 1.579016804168400813e+04
0.075 0.225 0.275 1.753926308093175248e+04 1.663306724637342995e+04
0.075 0.225 0.285 1.859421366221946300e+04 1.774973123282283996e+04
0.075 0.225 0.295 1.922609016294242974e+04 1.913836355066723263e+04
0.075 0.235 0.235 1.512972642508003810e+04 1.433682202964878707e+04
0.075 0.235 0.245 1.476898096355138296e+04 1.402675506895838043e+04
0.075 0.235 0.255 1.476509730106675488e+04 1.401825906946181021e+04
0.075 0.235 0.265 1.513443503073653665e+04 1.429269425644604053e+04
0.075 0.235 0.275 1.564364620445341279e+04 1.483721778405789519e+04
0.075 0.235 0.285 1.628117169398110673e+04 1.564347145926270787e+04
0.075 0.235 0.295 1.734841838942125469e+04 1.670659709604352611e+04
0.075 0.245 0.245 1.417136763837115359e+04 1.344243049394865011e+04
0.075 0.245 0.255 1.409997129244290045e+04 1.316452663114019742e+04
0.075 0.245 0.265 1.388134403051752088e+04 1.316967976508449465e+04
0.075 0.245 0.275 1.412819559085479887e+04 1.344106786444899808e+04
0.075 0.245 0.285 1.457908215620372903e+04 1.396690703168371510e+04
0.075 0.245 0.295 1.523762347206412778e+04 1.473932678671635040e+04
0.075 0.255 0.255 1.340798444696328443e+04 1.262670563941630462e+04
0.075 0.255 0.265 1.306968111534691343e+04 1.237644734810808404e+04
0.075 0.255 0.275 1.319338513986233374e+04 1.239279274019586774e+04
0.075 0.255 0.285 1.340447065697642756e+04 1.266045413708245542e+04
0.075 0.255 0.295 1.387497618257358408e+04 1.316853318229657998e+04
0.075 0.265 0.265 1.258568611572195005e+04 1.187933450619912765e+04
0.075 0.265 0.275 1.237461978924783034e+04 1.165302589014586010e+04
0.075 0.265 0.285 1.237970063673359073e+04 1.167859465967992037e+04
0.075 0.265 0.295 1.257078850796476945e+04 1.194204459479260186e+04
0.075 0.275 0.275 1.195718455173377333e+04 1.119182144747114580e+04
0.075 0.275 0.285 1.168485553434265603e+04 1.098642797557236008e+04
0.075 0.275 0.295 1.161542948230391994e+04 1.101963473408232676e+04
0.075 0.285 0.285 1.124508475292172989e+04 1.055714781303081872e+04
0.075 0.285 0.295 1.107044716007728857e+04 1.037017124285661339e+04
0.075 0.295 0.295 1.055899923531036075e+04 9.969504467294054848e+03
0.085 0.085 0.085 5.812266422363565653e+04 5.802573473477512016e+04
0.085 0.085 0.095 5.108163949173071160e+04 5.347346339622055530e+04
0.085 0.085 0.105 4.807797537183058739e+04 5.042676562158814340e+04
0.085 0.085 0.115 4.874173366430886381e+04 4.870961172043241822e+04
0.085 0.085 0.125 4.955364475412797765e+04 4.821151052889043785e+04
0.085 0.085 0.135 5.171734244656674855e+04 4.887230309524399490e+04
0.085 0.085 0.145 5.469143170656858274e+04 5.067084238446011295e+04
0.085 0.085 0.155 5.981325645961585542e+04 5.361671037171149510e+04
0.085 0.085 0.165 6.221010733783309115e+04 5.774417664889840671e+04
0.085 0.095 0.095 4.545394525474253169e+04 4.881102807554378523e+04
0.085 0.095 0.105 4.153845925624049414e+04 4.550361451703049534e+04
0.085 0.095 0.115 4.078833245364439790e+04 4.335825238121358416e+04
0.085 0.095 0.125 4.152962444534089445e+04 4.224739665927957685e+04
0.085 0.095 0.135 4.259203897897657589e+04 4.209206729704313329e+04
0.085 0.095 0.145 4.379002114327794698e+04 4.284992888904179563e+04
0.085 0.095 0.155 4.619143055934344738e+04 4.450683627882332803e+04
0.085 0.095 0.165 4.910738460406095692e+04 4.707079244268921320e+04
0.085 0.095 0.175 5.187566249686426454e+04 5.056758795028902387e+04
0.085 0.105 0.105 3.757496385331798228e+04 4.190380691289616516e+04
0.085 0.105 0.115 3.649020267462518677e+04 3.939598949731819448e+04
0.085 0.105 0.125 3.642042131956172670e+04 3.782626530288947106e+04
0.085 0.105 0.135 3.592560978680508561e+04 3.709454571412169025e+04
0.085 0.105 0.145 3.654703057438076212e+04 3.713938532550831587e+04
0.085 0.105 0.155 3.805793621967102808e+04 3.792791610325807414e+04
0.085 0.105 0.165 3.967189240335509385e+04 3.944898231011369353e+04
0.085 0.105 0.175 4.316298535386919684e+04 4.170835202467355703e+04
0.085 0.105 0.185 4.502379254536826193e+04 4.472531205518494244e+04
0.085 0.115 0.115 3.514318962062631908e+04 3.653047971735098690e+04
0.085 0.115 0.125 3.377477626710513141e+04 3.457029480095401232e+04
0.085 0.115 0.135 3.244933569999234169e+04 3.338949760222491022e+04
0.085 0.115 0.145 3.371156574395405914e+04 3.290667788262124668e+04
0.085 0.115 0.155 3.304529262139866478e+04 3.307189431479710038e+04
0.085 0.115 0.165 3.441555133812881104e+04 3.385820431594368711e+04
0.085 0.115 0.175 3.640392640632107214e+04 3.525598608241584589e+04
0.085 0.115 0.185 3.882265843269503966e+04 3.726902703252339415e+04
0.085 0.115 0.195 4.091557103158126847e+04 3.991176593740063254e+04
0.085 0.125 0.125 3.159432096832124080e+04 3.223761033304825469e+04
0.085 0.125 0.135 3.075751732622140844e+04 3.066991487607352610e+04
0.085 0.125 0.145 3.020392034244378010e+04 2.976309259588353234e+04
0.085 0.125 0.155 2.984386452431347061e+04 2.944974348388052022e+04
0.085 0.125 0.165 3.093479924205653515e+04 2.968831171221887780e+04
0.085 0.125 0.175 3.249976157517442334e+04 3.045605165228782062e+04
0.085 0.125 0.185 3.406269321205782762e+04 3.174432668307471977e+04
0.085 0.125 0.195 3.622384916723229253e+04 3.355537904665638052e+04
0.085 0.125 0.205 3.814314726971920027e+04 3.590005677772323543e+04
0.085 0.135 0.135 2.887703456259490849e+04 2.873715027308194112e+04
0.085 0.135 0.145 2.809471844023902304e+04 2.746026750924898806e+04
0.085 0.135 0.155 2.800818934575205640e+04 2.675265924070204710e+04
0.085 0.135 0.165 2.794929067180959100e+04 2.655792882704261137e+04
0.085 0.135 0.175 2.889050246976891503e+04 2.684100800197714852e+04
0.085 0.135 0.185 2.990186177096910251e+04 2.758236904069189040e+04
0.085 0.135 0.195 3.133460031096324747e+04 2.877413751135563507e+04
0.085 0.135 0.205 3.371530443145488971e+04 3.041741182744569596e+04
0.085 0.135 0.215 3.510830175737584796e+04 3.252037157613371528e+04
0.085 0.145 0.145 2.630483101383415851e+04 2.583520533478055222e+04
0.085 0.145 0.155 2.539867116252314008e+04 2.477932965990754383e+04
0.085 0.145 0.165 2.498029624759577564e+04 2.422020228913072424e+04
0.085 0.145 0.175 2.520795767939023790e+04 2.411026002463970508e+04
0.085 0.145 0.185 2.577752308893115696e+04 2.441962035551603549e+04
0.085 0.145 0.195 2.709397937003644984e+04 2.513133903344656937e+04
0.085 0.145 0.205 2.850274090352982603e+04 2.623819616503751240e+04
0.085 0.145 0.215 3.020712433823609899e+04 2.774046406984065106e+04
0.085 0.145 0.225 3.155251087232627833e+04 2.964432257180750457e+04
0.085 0.155 0.155 2.281841709320421796e+04 2.339561718653846401e+04
0.085 0.155 0.165 2.237628266820139106e+04 2.251110287994579267e+04
0.085 0.155 0.175 2.241084675256881746e+04 2.206485872850731539e+04
0.085 0.155 0.185 2.263408089230044425e+04 2.201649748694150185e+04
0.085 0.155 0.195 2.342954179684498013e+04 2.234035946658323519e+04
0.085 0.155 0.205 2.408207352749151323e+04 2.302162844096772460e+04
0.085 0.155 0.215 2.517930264403840556e+04 2.405367017638791731e+04
0.085 0.155 0.225 2.711847912317115333e+04 2.543616687645631464e+04
0.085 0.155 0.235 2.781360389368907636e+04 2.717378229848854608e+04
0.085 0.165 0.165 2.115265273150180292e+04 2.131968246937807999e+04
0.085 0.165 0.175 2.056901299801592177e+04 2.057023854441252843e+04
0.085 0.165 0.185 2.074851348693403270e+04 2.021122392543321621e+04
0.085 0.165 0.195 2.051480952888992761e+04 2.020812621700772434e+04
0.085 0.165 0.205 2.125378847369683353e+04 2.053876392598337770e+04
0.085 0.165 0.215 2.206681250302777698e+04 2.119009872732185613e+04
0.085 0.165 0.225 2.291123685118990034e+04 2.215602484845189974e+04
0.085 0.165 0.235 2.419166957385664500e+04 2.343580356101828511e+04
0.085 0.165 0.245 2.527307995043105984e+04 2.503293293014106166e+04
0.085 0.175 0.175 1.933216660040054921e+04 1.953406359308619722e+04
0.085 0.175 0.185 1.891631780561099004e+04 1.889257358743225632e+04
0.085 0.175 0.195 1.892612854490304017e+04 1.860189558733814920e+04
0.085 0.175 0.205 1.921188816609517380e+04 1.863235599854863540e+04
0.085 0.175 0.215 1.944098029932118880e+04 1.896466031766316519e+04
0.085 0.175 0.225 2.036092672953696820e+04 1.958726723202483481e+04
0.085 0.175 0.235 2.115192079626654231e+04 2.049454514042788287e+04
0.085 0.175 0.245 2.245683753350532788e+04 2.168545254357301746e+04
0.085 0.175 0.255 2.316307288864205475e+04 2.316257619105548292e+04
0.085 0.185 0.185 1.859962952585462335e+04 1.798318578971593888e+04
0.085 0.185 0.195 1.767963493204509723e+04 1.742902264300862953e+04
0.085 0.185 0.205 1.798762151272001211e+04 1.719251625162527489e+04
0.085 0.185 0.215 1.784500570686676656e+04 1.724799929154394340e+04
0.085 0.185 0.225 1.834391659355313095e+04 1.757858686419018704e+04
0.085 0.185 0.235 1.895119399676417015e+04 1.817400325141818030e+04
0.085 0.185 0.245 1.973504679813022813e+04 1.902903745079570945e+04
0.085 0.185 0.255 2.097285074102172075e+04 2.014242550403174391e+04
0.085 0.185 0.265 2.175581884490682569e+04 2.151602778955204121e+04
0.085 0.195 0.195 1.728238153254993085e+04 1.662424899743558490e+04
0.085 0.195 0.205 1.696694920102785909e+04 1.614148672582428480e+04
0.085 0.195 0.215 1.660477799304910150e+04 1.594837178043557287e+04
0.085 0.195 0.225 1.681546079465905859e+04 1.602256925254373164e+04
0.085 0.195 0.235 1.729984131661447100e+04 1.634921367350036962e+04
0.085 0.195 0.245 1.766759331641938479e+04 1.691910090106073039e+04
0.085 0.195 0.255 1.872784606653849187e+04 1.772738763648543318e+04
0.085 0.195 0.265 1.966171717835107484e+04 1.877264005423338313e+04
0.085 0.195 0.275 2.055489435992254221e+04 2.005612652494398935e+04
0.085 0.205 0.205 1.578324549461868992e+04 1.542384289437919142e+04
0.085 0.205 0.215 1.560951761691919091e+04 1.500002968614949532e+04
0.085 0.205 0.225 1.559458461965493370e+04 1.484199783377095628e+04
0.085 0.205 0.235 1.577667702917569477e+04 1.493019573379759822e+04
0.085 0.205 0.245 1.595909766344350282e+04 1.525145530993106149e+04
0.085 0.205 0.255 1.655410037714602731e+04 1.579747926930242647e+04
0.085 0.205 0.265 1.727290516246863262e+04 1.656374028737722983e+04
0.085 0.205 0.275 1.828402815564628327e+04 1.754866705208517305e+04
0.085 0.205 0.285 1.912705994308705340e+04 1.875303312432135863e+04
0.085 0.215 0.215 1.490943447023506451e+04 1.435558601804729551e+04
0.085 0.215 0.225 1.447643718493005508e+04 1.398088147518081314e+04
0.085 0.215 0.235 1.438870641650737343e+04 1.385146020237222547e+04
0.085 0.215 0.245 1.453653963620437389e+04 1.395010341382369916e+04
0.085 0.215 0.255 1.478493688320926776e+04 1.426507229706327416e+04
0.085 0.215 0.265 1.549011392716772389e+04 1.478883512843072822e+04
0.085 0.215 0.275 1.598399136089238891e+04 1.551713046163591935e+04
0.085 0.215 0.285 1.697097623551070137e+04 1.644826714224819443e+04
0.085 0.215 0.295 1.747567174677491494e+04 1.758259355741846957e+04
0.085 0.225 0.225 1.382602973880378340e+04 1.339844138185296833e+04
0.085 0.225 0.235 1.341687715562196718e+04 1.306499705212322260e+04
0.085 0.225 0.245 1.346254377813047540e+04 1.295909735560706577e+04
0.085 0.225 0.255 1.345954902009781472e+04 1.306548417735612566e+04
0.085 0.225 0.265 1.383025045633672744e+04 1.337362287208335874e+04
0.085 0.225 0.275 1.424985730000131480e+04 1.387662502785573270e+04
0.085 0.225 0.285 1.484360545569773603e+04 1.457044691763254559e+04
0.085 0.225 0.295 1.556531039104685260e+04 1.545328441473776547e+04
0.085 0.235 0.235 1.309756171887139863e+04 1.253549154117834769e+04
0.085 0.235 0.245 1.262444120808643675e+04 1.223699811381446125e+04
0.085 0.235 0.255 1.258469707946307244e+04 1.215058689583501837e+04
0.085 0.235 0.265 1.258323624577016744e+04 1.226265081041860685e+04
0.085 0.235 0.275 1.300650828371998796e+04 1.256366886959383737e+04
0.085 0.235 0.285 1.327817606277536288e+04 1.304728928527998687e+04
0.085 0.235 0.295 1.395231036096432399e+04 1.370963996326939377e+04
0.085 0.245 0.245 1.208808552558128031e+04 1.175303304144976391e+04
0.085 0.245 0.255 1.191215934534620101e+04 1.148438418265282962e+04
0.085 0.245 0.265 1.189034197025209869e+04 1.141424317449393129e+04
0.085 0.245 0.275 1.184211458844936533e+04 1.153039445908037305e+04
0.085 0.245 0.285 1.209867434340272303e+04 1.182416815611582933e+04
0.085 0.245 0.295 1.258335274773352285e+04 1.228965523405675958e+04
0.085 0.255 0.255 1.152985926061481769e+04 1.103989732482250110e+04
0.085 0.255 0.265 1.131474416024602760e+04 1.079693667004447343e+04
0.085 0.255 0.275 1.111664970195620481e+04 1.074048251358516245e+04
0.085 0.255 0.285 1.118865676081207494e+04 1.085949165635141253e+04
0.085 0.255 0.295 1.144412463251892950e+04 1.114600549520490313e+04
0.085 0.265 0.265 1.076804489659908540e+04 1.038693498430155705e+04
0.085 0.265 0.275 1.052366029211188470e+04 1.016626338633394880e+04
0.085 0.265 0.285 1.047422346748825476e+04 1.012141166075517140e+04
0.085 0.265 0.295 1.059116228137477265e+04 1.024232246130224848e+04
0.085 0.275 0.275 1.025876951246089811e+04 9.786619628508960886e+03
0.085 0.275 0.285 9.927024838418152285e+03 9.585446700310345477e+03
0.085 0.275 0.295 9.861119392255535786e+03 9.550507993908857316e+03
0.085 0.285 0.285 9.622442766283133096e+03 9.232740510497382274e+03
0.085 0.285 0.295 9.386299039192974305e+03 9.048769152464128638e+03
0.085 0.295 0.295 9.072200277039046341e+03 8.720161826662138992e+03
0.095 0.095 0.095 3.958580003193594166e+04 4.437002464454559959e+04
0.095 0.095 0.105 3.694191381675640878e+04 4.109305540621193359e+04
0.095 0.095 0.115 3.460611696737471357e+04 3.880298412544236635e+04
0.095 0.095 0.125 3.461765531789861416e+04 3.737715743441109225e+04
0.095 0.095 0.135 3.470473881545676704e+04 3.673414889524618047e+04
0.095 0.095 0.145 3.449109805405573570e+04 3.682390529666531074e+04
0.095 0.095 0.155 3.629039983923007094e+04 3.762054597169918998e+04
0.095 0.095 0.165 3.834343365403488860e+04 3.911711690179439029e+04
0.095 0.095 0.175 4.087081122754094395e+04 4.132175526015970536e+04
0.095 0.095 0.185 4.349441091215481720e+04 4.425486578640149673e+04
0.095 0.105 0.105 3.151183738194713806e+04 3.776486944548253814e+04
0.095 0.105 0.115 3.137900329023782979e+04 3.533405573451366945e+04
0.095 0.105 0.125 3.080123252839597990e+04 3.367114570877343067e+04
0.095 0.105 0.135 3.026109729103640348e+04 3.268740306931328450e+04
0.095 0.105 0.145 2.985961847128056615e+04 3.232438130935554000e+04
0.095 0.105 0.155 3.057336976105701979e+04 3.254652934247360463e+04
0.095 0.105 0.165 3.203892041639361196e+04 3.333591424680111231e+04
0.095 0.105 0.175 3.358674824225928751e+04 3.468841752434536465e+04
0.095 0.105 0.185 3.587587445490689424e+04 3.661096366291411687e+04
0.095 0.105 0.195 3.730832192131841293e+04 3.911947824812866747e+04
0.095 0.115 0.115 2.950535874795864220e+04 3.273697302025937461e+04
0.095 0.115 0.125 2.850390712342739425e+04 3.086414914679246067e+04
0.095 0.115 0.135 2.765951099486976455e+04 2.961403393371163475e+04
0.095 0.115 0.145 2.688135560720773356e+04 2.891775920876044620e+04
0.095 0.115 0.155 2.743318390972990164e+04 2.873029126135119077e+04
0.095 0.115 0.165 2.760530191801032925e+04 2.902440653697076777e+04
0.095 0.115 0.175 2.886795828382935360e+04 2.978649583302678002e+04
0.095 0.115 0.185 3.063386620251290515e+04 3.101358482425140755e+04
0.095 0.115 0.195 3.262695225580942497e+04 3.271118187780949665e+04
0.095 0.115 0.205 3.423041043086267746e+04 3.489169935328980500e+04
0.095 0.125 0.125 2.699696998314586017e+04 2.877897331257922269e+04
0.095 0.125 0.135 2.647864578989994334e+04 2.729515563033411672e+04
0.095 0.125 0.145 2.541419805025271125e+04 2.633047902901209090e+04
0.095 0.125 0.155 2.501154811566009084e+04 2.582947463283623438e+04
0.095 0.125 0.165 2.536355833038141645e+04 2.575597464593402401e+04
0.095 0.125 0.175 2.610457595964245047e+04 2.608812706320612051e+04
0.095 0.125 0.185 2.720625052809745102e+04 2.681496591252210419e+04
0.095 0.125 0.195 2.835144296285112432e+04 2.793399632495850165e+04
0.095 0.125 0.205 3.056002589142948273e+04 2.944945966536199194e+04
0.095 0.125 0.215 3.174149810659933792e+04 3.137106489801437419e+04
0.095 0.135 0.135 2.496635257659422132e+04 2.558466547783843271e+04
0.095 0.135 0.145 2.375557081885662046e+04 2.438337426122080433e+04
0.095 0.135 0.155 2.305176689315953263e+04 2.362365095481519165e+04
0.095 0.135 0.165 2.279951571275237075e+04 2.325987409867102178e+04
0.095 0.135 0.175 2.360778766636525688e+04 2.326226022302179263e+04
0.095 0.135 0.185 2.436200227681508113e+04 2.361274349099856772e+04
0.095 0.135 0.195 2.487189493580966155e+04 2.430214783695135702e+04
0.095 0.135 0.205 2.648558488309903623e+04 2.532819938085617832e+04
0.095 0.135 0.215 2.817663177647189150e+04 2.669409997793036382e+04
0.095 0.135 0.225 2.905014482456788392e+04 2.840748429502628642e+04
0.095 0.145 0.145 2.242910187636763294e+04 2.295604686131756898e+04
0.095 0.145 0.155 2.135963892002294233e+04 2.196638594191829543e+04
0.095 0.145 0.165 2.080831211839387470e+04 2.135820829479502572e+04
0.095 0.145 0.175 2.091687110139459401e+04 2.109348774320627490e+04
0.095 0.145 0.185 2.145065802839211028e+04 2.114729546873163781e+04
0.095 0.145 0.195 2.205950156140587205e+04 2.150440464561589033e+04
0.095 0.145 0.205 2.262956060261099628e+04 2.215695136864884262e+04
0.095 0.145 0.215 2.380704918503082445e+04 2.310278566591351409e+04
0.095 0.145 0.225 2.525367845231946922e+04 2.434428490410074301e+04
0.095 0.145 0.235 2.618969772900825410e+04 2.588748398953433571e+04
0.095 0.155 0.155 1.974585392888948627e+04 2.075827048200986974e+04
0.095 0.155 0.165 1.913235697016230915e+04 1.993099096594158618e+04
0.095 0.155 0.175 1.863570731852399695e+04 1.943751924205963587e+04
0.095 0.155 0.185 1.883550368084119327e+04 1.924584934644255554e+04
0.095 0.155 0.195 1.914342193072026566e+04 1.933487108448500658e+04
0.095 0.155 0.205 1.947290173284227058e+04 1.969157544588978999e+04
0.095 0.155 0.215 2.002485638994584588e+04 2.030911525316547340e+04
0.095 0.155 0.225 2.119493804936446395e+04 2.118542966148476989e+04
0.095 0.155 0.235 2.238170558155341496e+04 2.232224919081484040e+04
0.095 0.155 0.245 2.322950948940061062e+04 2.372436296627601769e+04
0.095 0.165 0.165 1.812748835454539221e+04 1.889582248080759746e+04
0.095 0.165 0.175 1.762340977391590422e+04 1.819556391230007284e+04
0.095 0.165 0.185 1.691175219288064181e+04 1.779058500428250045e+04
0.095 0.165 0.195 1.699330094515645396e+04 1.765373078076775346e+04
0.095 0.165 0.205 1.736861088811823356e+04 1.776695993578659545e+04
0.095 0.165 0.215 1.768772177532573915e+04 1.811904267859691390e+04
0.095 0.165 0.225 1.828115174505731920e+04 1.870394821139250416e+04
0.095 0.165 0.235 1.933024383964058507e+04 1.951969197333441480e+04
0.095 0.165 0.245 2.011225014011522217e+04 2.056749603760701211e+04
0.095 0.165 0.255 2.108450486235060816e+04 2.185116694251291483e+04
0.095 0.175 0.175 1.609476117467726363e+04 1.729896920078135372e+04
0.095 0.175 0.185 1.600580881850595506e+04 1.669966975579342034e+04
0.095 0.175 0.195 1.600138520989701465e+04 1.636405610794302083e+04
0.095 0.175 0.205 1.596881612499563016e+04 1.626892529598598412e+04
0.095 0.175 0.215 1.567626709013868640e+04 1.639873769034415818e+04
0.095 0.175 0.225 1.643088875512229424e+04 1.674371564689307706e+04
0.095 0.175 0.235 1.689696729838028114e+04 1.729849795803058805e+04
0.095 0.175 0.245 1.763332998621921797e+04 1.806116930969242094e+04
0.095 0.175 0.255 1.877029361715544655e+04 1.903254776846028835e+04
0.095 0.175 0.265 1.916081304669537712e+04 2.021565298590503153e+04
0.095 0.185 0.185 1.586120487130558649e+04 1.591556943365620282e+04
0.095 0.185 0.195 1.512164113958654161e+04 1.539761094496594706e+04
0.095 0.185 0.205 1.488891431078450114e+04 1.511711373608092254e+04
0.095 0.185 0.215 1.494315043040181445e+04 1.505412064270079281e+04
0.095 0.185 0.225 1.489137921355875187e+04 1.519515158146979957e+04
0.095 0.185 0.235 1.528625458651740337e+04 1.553162736262541694e+04
0.095 0.185 0.245 1.573380571210685594e+04 1.605874222175296018e+04
0.095 0.185 0.255 1.674221226442394618e+04 1.677464281654656952e+04
0.095 0.185 0.265 1.728288370993500939e+04 1.767982032284921297e+04
0.095 0.185 0.275 1.801310945150900807e+04 1.877665314695666530e+04
0.095 0.195 0.195 1.462522713144362751e+04 1.470587976290416736e+04
0.095 0.195 0.205 1.407540227402408345e+04 1.425423664484546498e+04
0.095 0.195 0.215 1.385279160764199150e+04 1.401805766340513219e+04
0.095 0.195 0.225 1.381964381569589204e+04 1.398006858314642159e+04
0.095 0.195 0.235 1.418914640460852388e+04 1.412849696573089386e+04
0.095 0.195 0.245 1.445538837229643468e+04 1.445575963147920265e+04
0.095 0.195 0.255 1.504145522795067700e+04 1.495751355197024714e+04
0.095 0.195 0.265 1.557835092095043547e+04 1.563195795517082479e+04
0.095 0.195 0.275 1.633983697655125980e+04 1.647931295842917098e+04
0.095 0.195 0.285 1.697936698311565124e+04 1.750142412831612819e+04
0.095 0.205 0.205 1.345601647405830226e+04 1.363912490159839399e+04
0.095 0.205 0.215 1.319743900607568503e+04 1.324212201492256099e+04
0.095 0.205 0.225 1.281756700969990561e+04 1.304195943482738039e+04
0.095 0.205 0.235 1.286982567465054490e+04 1.302359232319966031e+04
0.095 0.205 0.245 1.317687027254044369e+04 1.317667140524587739e+04
0.095 0.205 0.255 1.350357021988977249e+04 1.349444450796070123e+04
0.095 0.205 0.265 1.391459530502935195e+04 1.397295365907802079e+04
0.095 0.205 0.275 1.438509158173044671e+04 1.461043887789304608e+04
0.095 0.205 0.285 1.530215121335879849e+04 1.540688871623471823e+04
0.095 0.205 0.295 1.565787096737006505e+04 1.636369644770698142e+04
0.095 0.215 0.215 1.266776270785055567e+04 1.269115830669440402e+04
0.095 0.215 0.225 1.204906108132220834e+04 1.233961320288010575e+04
0.095 0.215 0.235 1.201326777819250492e+04 1.216900637189066038e+04
0.095 0.215 0.245 1.210840370872472340e+04 1.216615358241216745e+04
0.095 0.215 0.255 1.225151482853907692e+04 1.232189585173296291e+04
0.095 0.215 0.265 1.247278124344590105e+04 1.263017528187244170e+04
0.095 0.215 0.275 1.294547126453391502e+04 1.308735237178185889e+04
0.095 0.215 0.285 1.337481444788174849e+04 1.369169409899082348e+04
0.095 0.215 0.295 1.411705486037555784e+04 1.444298446557838179e+04
0.095 0.225 0.225 1.164660109771197676e+04 1.184282290706199274e+04
0.095 0.225 0.235 1.143282227569426868e+04 1.152943902684272507e+04
0.095 0.225 0.245 1.126043705611420046e+04 1.138330789859771721e+04
0.095 0.225 0.255 1.114181587561899141e+04 1.139280351517983217e+04
0.095 0.225 0.265 1.140367445875917110e+04 1.154976450274833405e+04
0.095 0.225 0.275 1.154778717440666151e+04 1.184871237212685446e+04
0.095 0.225 0.285 1.196090756579377739e+04 1.228626802525815947e+04
0.095 0.225 0.295 1.248116791652569736e+04 1.286070997164106484e+04
0.095 0.235 0.235 1.079752092354848355e+04 1.107877622623489697e+04
0.095 0.235 0.245 1.071096265179457805e+04 1.079770470827441932e+04
0.095 0.235 0.255 1.060125679038867202e+04 1.067201945387867454e+04
0.095 0.235 0.265 1.053467247341643269e+04 1.069140277684663488e+04
0.095 0.235 0.275 1.068152925102783047e+04 1.084852992000021186e+04
0.095 0.235 0.285 1.092675351405509900e+04 1.113840414601252451e+04
0.095 0.235 0.295 1.118875281084926792e+04 1.155785541368215490e+04
0.095 0.245 0.245 1.015716572420860030e+04 1.038663207130644514e+04
0.095 0.245 0.255 9.865903852282550361e+03 1.013314966129013919e+04
0.095 0.245 0.265 9.881955157973479800e+03 1.002468942524885642e+04
0.095 0.245 0.275 9.957784116471437301e+03 1.005203385592128325e+04
0.095 0.245 0.285 9.972554386324527513e+03 1.020855905619480836e+04
0.095 0.245 0.295 1.020933260303904899e+04 1.048966610600472450e+04
0.095 0.255 0.255 9.503717443787452794e+03 9.756323081544918750e+03
0.095 0.255 0.265 9.426032528696590816e+03 9.526591696904295532e+03
0.095 0.255 0.275 9.269726652309480414e+03 9.432765674386188039e+03
0.095 0.255 0.285 9.347665876341136027e+03 9.466552979477259214e+03
0.095 0.255 0.295 9.475471799024444408e+03 9.621915073691114230e+03
0.095 0.265 0.265 9.025261682359945553e+03 9.179620465820553363e+03
0.095 0.265 0.275 8.874006428020504245e+03 8.970505260577747322e+03
0.095 0.265 0.285 8.804856390063072467e+03 8.889218148142841528e+03
0.095 0.265 0.295 8.824866627425823026e+03 8.928244780754323074e+03
0.095 0.275 0.275 8.569940001257893528e+03 8.649767567104774571e+03
0.095 0.275 0.285 8.333546628102090835e+03 8.458697594096513058e+03
0.095 0.275 0.295 8.246538459578476250e+03 8.388247153302525476e+03
0.095 0.285 0.285 7.979168868186820873e+03 8.161197118153753763e+03
0.095 0.285 0.295 7.881498952372449821e+03 7.986057459995293357e+03
0.095 0.295 0.295 7.617269309749779495e+03 7.709310869524724694e+03
0.105 0.105 0.105 3.027430370794665942e+04 3.457776165183509147e+04
0.105 0.105 0.115 2.787225747526519990e+04 3.217583728031191640e+04
0.105 0.105 0.125 2.681447629745481026e+04 3.043916025268890007e+04
0.105 0.105 0.135 2.707992177561686549e+04 2.928283536680912221e+04
0.105 0.105 0.145 2.564308641084603005e+04 2.864834351505088125e+04
0.105 0.105 0.155 2.541835227372962618e+04 2.849721579797275990e+04
0.105 0.105 0.165 2.606116026280113874e+04 2.880642901031330985e+04
