# k1 k2 k3 mean_bk mean_bk_smooth
0.075 0.195 0.255 1.978421110951709920e+02 1.850024780395379196e+02
0.075 0.195 0.265 1.976453896796565459e+02 1.866450907121268301e+02
0.075 0.205 0.205 1.980023555718693444e+02 1.861819121772065273e+02
0.075 0.205 0.215 1.946207191889604928e+02 1.822671242387317818e+02
0.075 0.205 0.225 1.894324633536591591e+02 1.793548525555301865e+02
0.075 0.205 0.235 1.890744840459547049e+02 1.773901345337302473e+02
0.075 0.205 0.245 1.865540992114679568e+02 1.763392488424877342e+02
0.075 0.205 0.255 1.879851132765256239e+02 1.761851818146918163e+02
0.075 0.205 0.265 1.870809912860379427e+02 1.769242452062866278e+02
0.075 0.205 0.275 1.842485110642946609e+02 1.785635149939467681e+02
0.075 0.215 0.215 1.901396443963368483e+02 1.776624120738673582e+02
0.075 0.215 0.225 1.842143102356027100e+02 1.740613345268360490e+02
0.075 0.215 0.235 1.799077724851969151e+02 1.713950029884619539e+02
0.075 0.215 0.245 1.793125330713539256e+02 1.696178069811825821e+02
0.075 0.215 0.255 1.779123752738577195e+02 1.687023013065223722e+02
0.075 0.215 0.265 1.776046409267645458e+02 1.686354111238077564e+02
0.075 0.215 0.275 1.765869680297450657e+02 1.694155726516363529e+02
0.075 0.215 0.285 1.783853780786336927e+02 1.710505478292444366e+02
0.075 0.225 0.225 1.830911516955835339e+02 1.697876173920437566e+02
0.075 0.225 0.235 1.764096173209281631e+02 1.664500778486508352e+02
0.075 0.225 0.245 1.730615053531252556e+02 1.639907763185912017e+02
0.075 0.225 0.255 1.716595008009097967e+02 1.623716774875692579e+02
0.075 0.225 0.265 1.699612712811662050e+02 1.615703802921246393e+02
0.075 0.225 0.275 1.673840630134677383e+02 1.615769153062249757e+02
0.075 0.225 0.285 1.693678036944959331e+02 1.623913081195636323e+02
0.075 0.225 0.295 1.673032431959912287e+02 1.640216998491367804e+02
0.075 0.235 0.235 1.733163378807375636e+02 1.624559350672406595e+02
0.075 0.235 0.245 1.683780222046272570e+02 1.593416318900216595e+02
0.075 0.235 0.255 1.655067791038956386e+02 1.570581657503113036e+02
0.075 0.235 0.265 1.639064493754305261e+02 1.555736612997876307e+02
0.075 0.235 0.275 1.631292836052909649e+02 1.548697753362243077e+02
0.075 0.235 0.285 1.600835823243365610e+02 1.549389728468393628e+02
0.075 0.235 0.295 1.608013517811325244e+02 1.557824346361782943e+02
0.075 0.245 0.245 1.632134367231428200e+02 1.555855457949397760e+02
0.075 0.245 0.255 1.615165739201627275e+02 1.526619813235661525e+02
0.075 0.245 0.265 1.577509429135979815e+02 1.505292634216094143e+02
0.075 0.245 0.275 1.566993719581854521e+02 1.491605378768815342e+02
0.075 0.245 0.285 1.549565461115163032e+02 1.485407209567980544e+02
0.075 0.245 0.295 1.548101492393627439e+02 1.486641651556072929e+02
0.075 0.255 0.255 1.591712050867271842e+02 1.491103170249354264e+02
0.075 0.255 0.265 1.550928247786050349e+02 1.463512175200270633e+02
0.075 0.255 0.275 1.527822063899924387e+02 1.443490351402729175e+02
0.075 0.255 0.285 1.514585103531112793e+02 1.430810108717548417e+02
0.075 0.255 0.295 1.501597588061429178e+02 1.425346668818704927e+02
0.075 0.265 0.265 1.564814600652068179e+02 1.429766681514290099e+02
0.075 0.265 0.275 1.500220728855458105e+02 1.403607638395461663e+02
0.075 0.265 0.285 1.479347780338098062e+02 1.384728238515651242e+02
0.075 0.265 0.295 1.475233740020931918e+02 1.372934237099903783e+02
0.075 0.275 0.275 1.486075673320230521e+02 1.371411429953875540e+02
0.075 0.275 0.285 1.433748003413565186e+02 1.346512174677557141e+02
0.075 0.275 0.295 1.411625896184081341e+02 1.328644000952795068e+02
0.075 0.285 0.285 1.395281567768717537e+02 1.315685132474616239e+02
0.075 0.285 0.295 1.377073861974339479e+02 1.291906564120149312e+02
0.075 0.295 0.295 1.352618352489426741e+02 1.262302844864053384e+02
0.085 0.085 0.085 4.957917116618448858e+02 4.247884857545874411e+02
0.085 0.085 0.095 4.140743499505068712e+02 3.997449787353832562e+02
0.085 0.085 0.105 4.011858780651657526e+02 3.800825231400298208e+02
0.085 0.085 0.115 3.865670419213122386e+02 3.649020345178058164e+02
0.085 0.085 0.125 3.871715517447844377e+02 3.535659765299772630e+02
0.085 0.085 0.135 3.698277730504495935e+02 3.456357135215452558e+02
0.085 0.085 0.145 3.684396604671584896e+02 3.408241805815798102e+02
0.085 0.085 0.155 3.732141123157252878e+02 3.389609397025823796e+02
0.085 0.085 0.165 3.784362906082592986e+02 3.399665430303988387e+02
0.085 0.095 0.095 3.921261044356595562e+02 3.752524288695543646e+02
0.085 0.095 0.105 3.591740565014557660e+02 3.557882060153366979e+02
0.085 0.095 0.115 3.373859297601235312e+02 3.404489251919301864e+02
0.085 0.095 0.125 3.250641681511558545e+02 3.285851913608175323e+02
0.085 0.095 0.135 3.363573121206629821e+02 3.197384392127677870e+02
0.085 0.095 0.145 3.261257065233525623e+02 3.135940554200574297e+02
0.085 0.095 0.155 3.285934482224760700e+02 3.099471216589885216e+02
0.085 0.095 0.165 3.311240747724735343e+02 3.086774454496981548e+02
0.085 0.095 0.175 3.213227635478191360e+02 3.097312951585400356e+02
0.085 0.105 0.105 3.330879015941989678e+02 3.363606644061495672e+02
0.085 0.105 0.115 3.232684408641627556e+02 3.208604571734912838e+02
0.085 0.105 0.125 3.106823768594474018e+02 3.086122233525591128e+02
0.085 0.105 0.135 3.058651319684495320e+02 2.991339216310802271e+02
0.085 0.105 0.145 2.951831508095980325e+02 2.920866520794567123e+02
0.085 0.105 0.155 2.948218916126272120e+02 2.872389837501847296e+02
0.085 0.105 0.165 2.955866753829766935e+02 2.844414172518589226e+02
0.085 0.105 0.175 2.980840976888305249e+02 2.836079346444959697e+02
0.085 0.105 0.185 2.956099484723070532e+02 2.847025336191894098e+02
0.085 0.115 0.115 3.054568652153736821e+02 3.051268412667587313e+02
0.085 0.115 0.125 3.036409818048726947e+02 2.925293288510032426e+02
0.085 0.115 0.135 2.937308428359651771e+02 2.825547961458145210e+02
0.085 0.115 0.145 2.916608549373843857e+02 2.748385652329012032e+02
0.085 0.115 0.155 2.773191261804824990e+02 2.691252647170598493e+02
0.085 0.115 0.165 2.761892941312215157e+02 2.652415311485554525e+02
0.085 0.115 0.175 2.760021118495862424e+02 2.630766509980640535e+02
0.085 0.115 0.185 2.792397314912971069e+02 2.625686257084819317e+02
0.085 0.115 0.195 2.819571530819820282e+02 2.636940007791604330e+02
0.085 0.125 0.125 2.933114417303547725e+02 2.795540333653752896e+02
0.085 0.125 0.135 2.851686425218988461e+02 2.691316191359283039e+02
0.085 0.125 0.145 2.762968699263128656e+02 2.608670742675597012e+02
0.085 0.125 0.155 2.662779669509024529e+02 2.544803594608316359e+02
0.085 0.125 0.165 2.594758204971344639e+02 2.497761234725282975e+02
0.085 0.125 0.175 2.603113417501922413e+02 2.466227025418719165e+02
0.085 0.125 0.185 2.599170311197045748e+02 2.449372596735305763e+02
0.085 0.125 0.195 2.636665983685280139e+02 2.446750819639499639e+02
0.085 0.125 0.205 2.587017844990660933e+02 2.458217510387412403e+02
0.085 0.135 0.135 2.660098061170118058e+02 2.582551526055100908e+02
0.085 0.135 0.145 2.609001859440043063e+02 2.494932509058476455e+02
0.085 0.135 0.155 2.544887051951942567e+02 2.425382472833820771e+02
0.085 0.135 0.165 2.494157670431956149e+02 2.371723769483818955e+02
0.085 0.135 0.175 2.487548629085363814e+02 2.332443567668220794e+02
0.085 0.135 0.185 2.503339509118331705e+02 2.306531198073010955e+02
0.085 0.135 0.195 2.489063161989727746e+02 2.293362763515033294e+02
0.085 0.135 0.205 2.487158708892019092e+02 2.292617755614585349e+02
0.085 0.135 0.215 2.481029741262848916e+02 2.304217808426238605e+02
0.085 0.145 0.145 2.589337136150145398e+02 2.402391656884902886e+02
0.085 0.145 0.155 2.451763893112735957e+02 2.327648880398364497e+02
0.085 0.145 0.165 2.404782799898053156e+02 2.268281929612932117e+02
0.085 0.145 0.175 2.359192268506704977e+02 2.222578790930422201e+02
0.085 0.145 0.185 2.291514378044076068e+02 2.189355830680807458e+02
0.085 0.145 0.195 2.317295828434463942e+02 2.167830786862296861e+02
0.085 0.145 0.205 2.297890106667098848e+02 2.157532184734602936e+02
0.085 0.145 0.215 2.312057774920366455e+02 2.158233531485871595e+02
0.085 0.145 0.225 2.312271790911958647e+02 2.169904722538513226e+02
0.085 0.155 0.155 2.363060387515878347e+02 2.247820617961025391e+02
0.085 0.155 0.165 2.290878176216807276e+02 2.183197896420612096e+02
0.085 0.155 0.175 2.209245127269966815e+02 2.131854663740719218e+02
0.085 0.155 0.185 2.190189293538256834e+02 2.092431918128313271e+02
0.085 0.155 0.195 2.171853442413074902e+02 2.063995545069429909e+02
0.085 0.155 0.205 2.125428318181824352e+02 2.045936248184257522e+02
0.085 0.155 0.215 2.108332839349048413e+02 2.037897673378242018e+02
0.085 0.155 0.225 2.128048014873260740e+02 2.039723851273909929e+02
0.085 0.155 0.235 2.133638058810241205e+02 2.051420142680629226e+02
0.085 0.165 0.165 2.159421849822679746e+02 2.113450986460251215e+02
0.085 0.165 0.175 2.105800621613533679e+02 2.056876927779790662e+02
0.085 0.165 0.185 2.108493344329860690e+02 2.011930151598970156e+02
0.085 0.165 0.195 2.005331036051057083e+02 1.977522599276128972e+02
0.085 0.165 0.205 2.038319929539011071e+02 1.952911675683658075e+02
0.085 0.165 0.215 1.999469382047294062e+02 1.937620659691613128e+02
0.085 0.165 0.225 2.002053593222593975e+02 1.931381075319306149e+02
0.085 0.165 0.235 1.975705600166329532e+02 1.934090240500119648e+02
0.085 0.165 0.245 1.975999434570360904e+02 1.945779503906079242e+02
0.085 0.175 0.175 2.015759446212836963e+02 1.995211046265565074e+02
0.085 0.175 0.185 1.998407607386136533e+02 1.945106644354283674e+02
0.085 0.175 0.195 1.952428564838522220e+02 1.905313022541629948e+02
0.085 0.175 0.205 1.963543547888708360e+02 1.874952398061792564e+02
0.085 0.175 0.215 1.906272636526207975e+02 1.853430804657988062e+02
0.085 0.175 0.225 1.912535504834504536e+02 1.840374185172942134e+02
0.085 0.175 0.235 1.918331376052904602e+02 1.835581716108825674e+02
0.085 0.175 0.245 1.893533982213104139e+02 1.838991153056316818e+02
0.085 0.175 0.255 1.896364142245885489e+02 1.850652709901538628e+02
0.085 0.185 0.185 2.005386036165906489e+02 1.889981985089677607e+02
0.085 0.185 0.195 1.966185780801828855e+02 1.845128762889618201e+02
0.085 0.185 0.205 1.910836448492610771e+02 1.809527091829565393e+02
0.085 0.185 0.215 1.883781222141290641e+02 1.782464029739256262e+02
0.085 0.185 0.225 1.845154642873844466e+02 1.763462071661474226e+02
0.085 0.185 0.235 1.817765076676638216e+02 1.752227347276576381e+02
0.085 0.185 0.245 1.801670611082620610e+02 1.748611446194213670e+02
0.085 0.185 0.255 1.802272490462154053e+02 1.752582841582818958e+02
0.085 0.185 0.265 1.780178170692840354e+02 1.764205185155850870e+02
0.085 0.195 0.195 1.934085811667456198e+02 1.795347014320008725e+02
0.085 0.195 0.205 1.840648897407906475e+02 1.754794723725870824e+02
0.085 0.195 0.215 1.794190687196665692e+02 1.722634367782107461e+02
0.085 0.195 0.225 1.773316697619672482e+02 1.698283401483586204e+02
0.085 0.195 0.235 1.755617663720374821e+02 1.681356341687510962e+02
0.085 0.195 0.245 1.756172497360756779e+02 1.671622386474543589e+02
0.085 0.195 0.255 1.763485872961085192e+02 1.668973898550498802e+02
0.085 0.195 0.265 1.734078120156029286e+02 1.673402614359561937e+02
0.085 0.195 0.275 1.743590588643415913e+02 1.684981430983148982e+02
0.085 0.205 0.205 1.784138022627434452e+02 1.709414419243584291e+02
0.085 0.205 0.215 1.749823945663201528e+02 1.672415230313738448e+02
0.085 0.205 0.225 1.706093222456200635e+02 1.643104957040335421e+02
0.085 0.205 0.235 1.698000325059442446e+02 1.621005039197910378e+02
0.085 0.205 0.245 1.656478819150003119e+02 1.605803221404849808e+02
0.085 0.205 0.255 1.653610858530297492e+02 1.597318568297422701e+02
0.085 0.205 0.265 1.660757416075936135e+02 1.595475209436436614e+02
0.085 0.205 0.275 1.633568177830411798e+02 1.600282351356591732e+02
0.085 0.205 0.285 1.652427964245581222e+02 1.611818852544477068e+02
0.085 0.215 0.215 1.709049089692885843e+02 1.630690577375532371e+02
0.085 0.215 0.225 1.644738141424855939e+02 1.596651384364346029e+02
0.085 0.215 0.235 1.623847961967399556e+02 1.569722164876067723e+02
0.085 0.215 0.245 1.613490647154542330e+02 1.549507865989161246e+02
0.085 0.215 0.255 1.579902959369373434e+02 1.535754840270832347e+02
0.085 0.215 0.265 1.593395339013945886e+02 1.528321715000015217e+02
0.085 0.215 0.275 1.574723603458035370e+02 1.527157330684864860e+02
0.085 0.215 0.285 1.556865187265240138e+02 1.532283801895912916e+02
0.085 0.215 0.295 1.556721179142192568e+02 1.543783338418111271e+02
0.085 0.225 0.225 1.625216967272827731e+02 1.557987421216547261e+02
0.085 0.225 0.235 1.581557147281021969e+02 1.526434769608952706e+02
0.085 0.225 0.245 1.568118720280570244e+02 1.501512333389406137e+02
0.085 0.225 0.255 1.522304141548726761e+02 1.482892521853645178e+02
0.085 0.225 0.265 1.524542223628928070e+02 1.470368796224101686e+02
0.085 0.225 0.275 1.510125723458106961e+02 1.463831210434872787e+02
0.085 0.225 0.285 1.473305941760453663e+02 1.463247719617908160e+02
0.085 0.225 0.295 1.496010709714648215e+02 1.468649705448929410e+02
0.085 0.235 0.235 1.539081209383192004e+02 1.490354059282913965e+02
0.085 0.235 0.245 1.533482277436413597e+02 1.460908010330025206e+02
0.085 0.235 0.255 1.497936858763087855e+02 1.437692326272075718e+02
0.085 0.235 0.265 1.473551767160676604e+02 1.420434176514775118e+02
0.085 0.235 0.275 1.453890778621927780e+02 1.408964987988146902e+02
0.085 0.235 0.285 1.446928037830999472e+02 1.403199743291855839e+02
0.085 0.235 0.295 1.443191184484153098e+02 1.403121018509235114e+02
0.085 0.245 0.245 1.485793422990413717e+02 1.427025605493847706e+02
0.085 0.245 0.255 1.464031481457251971e+02 1.399380023854448609e+02
0.085 0.245 0.265 1.453904731391434950e+02 1.377629772778196013e+02
0.085 0.245 0.275 1.405696480010949472e+02 1.361546624289743193e+02
0.085 0.245 0.285 1.406814036053095833e+02 1.350992623893752409e+02
0.085 0.245 0.295 1.382709506170706675e+02 1.345902433667109790e+02
0.085 0.255 0.255 1.429397913125120851e+02 1.367384439624841548e+02
0.085 0.255 0.265 1.408318651682730547e+02 1.341291959535226965e+02
0.085 0.255 0.275 1.370864862180920341e+02 1.320812652767024247e+02
0.085 0.255 0.285 1.366674213046570117e+02 1.305754690113696483e+02
0.085 0.255 0.295 1.346169545301114283e+02 1.296004768836370999e+02
0.085 0.265 0.265 1.363390354653486725e+02 1.310930563898360788e+02
0.085 0.265 0.275 1.351967348287719801e+02 1.286191005473157816e+02
0.085 0.265 0.285 1.323735489288602309e+02 1.266825799950832732e+02
0.085 0.265 0.295 1.311075805432524248e+02 1.252672825060493977e+02
0.085 0.275 0.275 1.326248624945519907e+02 1.257258694857569168e+02
0.085 0.275 0.285 1.291239856924193532e+02 1.233710053912612210e+02
0.085 0.275 0.295 1.275040499410559960e+02 1.215332584602774659e+02
0.085 0.285 0.285 1.248931634364125927e+02 1.206040397710909815e+02
0.085 0.285 0.295 1.248110130630718260e+02 1.183551775816083307e+02
0.085 0.295 0.295 1.209598677593596534e+02 1.157010034974508557e+02
0.095 0.095 0.095 3.495398346396933107e+02 3.517879745973248760e+02
0.095 0.095 0.105 3.263788854834604649e+02 3.329477225679053731e+02
0.095 0.095 0.115 3.169911474995770959e+02 3.178692563588053304e+02
0.095 0.095 0.125 3.096095691862253148e+02 3.059224944389670213e+02
0.095 0.095 0.135 2.952106507438750214e+02 2.966528361094202069e+02
0.095 0.095 0.145 3.001142641854841600e+02 2.897382299321051278e+02
0.095 0.095 0.155 2.875321979140094868e+02 2.849574908214978564e+02
0.095 0.095 0.165 2.857737440171886192e+02 2.821670650785995917e+02
0.095 0.095 0.175 2.833279726806802046e+02 2.812839647730845627e+02
0.095 0.095 0.185 2.877979818486251133e+02 2.822731649898449291e+02
0.095 0.105 0.105 2.988185104012347324e+02 3.145034204342970838e+02
0.095 0.105 0.115 2.932333801763311385e+02 2.995992295259493972e+02
0.095 0.105 0.125 2.875382824291516499e+02 2.876069991344498362e+02
0.095 0.105 0.135 2.760930465879469011e+02 2.780689210710120278e+02
0.095 0.105 0.145 2.706092913611166750e+02 2.706548181700024998e+02
0.095 0.105 0.155 2.608818079294799190e+02 2.651309453762302724e+02
0.095 0.105 0.165 2.564980579601203772e+02 2.613372585825188139e+02
0.095 0.105 0.175 2.673613805027561625e+02 2.591707932546914890e+02
0.095 0.105 0.185 2.571084847701119429e+02 2.585734290735991294e+02
0.095 0.105 0.195 2.573973340592791033e+02 2.595228086853661580e+02
0.095 0.115 0.115 2.732568074685429451e+02 2.847563054585712621e+02
0.095 0.115 0.125 2.720712051379887271e+02 2.726966955758412041e+02
0.095 0.115 0.135 2.655453578576523341e+02 2.629506727933703587e+02
0.095 0.115 0.145 2.559127520116273899e+02 2.551767167935996383e+02
0.095 0.115 0.155 2.508183495993285135e+02 2.491289270008634276e+02
0.095 0.115 0.165 2.404758178200113150e+02 2.446337020788235179e+02
0.095 0.115 0.175 2.415257071324898561e+02 2.415728975108928580e+02
0.095 0.115 0.185 2.411311959290209757e+02 2.398715378331179409e+02
0.095 0.115 0.195 2.448324389173723432e+02 2.394887572481306677e+02
0.095 0.115 0.205 2.455325792188694720e+02 2.404110498024945173e+02
0.095 0.125 0.125 2.504020935873074620e+02 2.605138345271255957e+02
0.095 0.125 0.135 2.546350139258358922e+02 2.505668220683728293e+02
0.095 0.125 0.145 2.459171569835181117e+02 2.424979283867783408e+02
0.095 0.125 0.155 2.435511228905227483e+02 2.360474947113508790e+02
0.095 0.125 0.165 2.314729101620397955e+02 2.310289713475117139e+02
0.095 0.125 0.175 2.356643096455428861e+02 2.273112197974805042e+02
0.095 0.125 0.185 2.295880095263406133e+02 2.248057760451864056e+02
0.095 0.125 0.195 2.319758576747853169e+02 2.234575571872039745e+02
0.095 0.125 0.205 2.330346184333741348e+02 2.232379930737168934e+02
0.095 0.125 0.215 2.296062053951566782e+02 2.241398887906952666e+02
0.095 0.135 0.135 2.514454020851735265e+02 2.403927705747786945e+02
0.095 0.135 0.145 2.398310184420034545e+02 2.320484590554618194e+02
0.095 0.135 0.155 2.317316000218354475e+02 2.252575029640131845e+02
0.095 0.135 0.165 2.241189933397937466e+02 2.198195181542936325e+02
0.095 0.135 0.175 2.214413327936267990e+02 2.155909272694225365e+02
0.095 0.135 0.185 2.195676502122004194e+02 2.124713773941295187e+02
0.095 0.135 0.195 2.136476882288702939e+02 2.103939590674360716e+02
0.095 0.135 0.205 2.160960810254530315e+02 2.093180525926226494e+02
0.095 0.135 0.215 2.178517313071272667e+02 2.092240220001310718e+02
0.095 0.135 0.225 2.132910951252534062e+02 2.101092284493265367e+02
0.095 0.145 0.145 2.263754622007461137e+02 2.234187091959194618e+02
0.095 0.145 0.155 2.171502509551738740e+02 2.163115569572597678e+02
0.095 0.145 0.165 2.126290945265454866e+02 2.105108416916754095e+02
0.095 0.145 0.175 2.104977957179080192e+02 2.058600037528618429e+02
0.095 0.145 0.185 2.064992715800376004e+02 2.022472439215657971e+02
0.095 0.145 0.195 2.016615841366774760e+02 1.995949929989523639e+02
0.095 0.145 0.205 2.030863278087513493e+02 1.978523019693267599e+02
0.095 0.145 0.215 2.030400860607128095e+02 1.969892531596401000e+02
0.095 0.145 0.225 1.980318696488927230e+02 1.969927955961098860e+02
0.095 0.145 0.235 2.022808662209860984e+02 1.978636001705745855e+02
0.095 0.155 0.155 2.085056369570832544e+02 2.088868977453144282e+02
0.095 0.155 0.165 2.010353409199279611e+02 2.027488253734059356e+02
0.095 0.155 0.175 1.967185025814575852e+02 1.977264527572633313e+02
0.095 0.155 0.185 1.954248309607398824e+02 1.936961670080019076e+02
0.095 0.155 0.195 1.923111612810306781e+02 1.905700721731268743e+02
0.095 0.155 0.205 1.914043299181493296e+02 1.882877433693637101e+02
0.095 0.155 0.215 1.863958203928022783e+02 1.868102355679989728e+02
0.095 0.155 0.225 1.860468688385444409e+02 1.861156596124959890e+02
0.095 0.155 0.235 1.875083741429387487e+02 1.861958674857662572e+02
0.095 0.155 0.245 1.853366747572985958e+02 1.870539352772087227e+02
0.095 0.165 0.165 1.936585105717912541e+02 1.962767708346537745e+02
0.095 0.165 0.175 1.885981148348783734e+02 1.909074843220047910e+02
0.095 0.165 0.185 1.860537231101237978e+02 1.865045640444998867e+02
0.095 0.165 0.195 1.812181954101726546e+02 1.829695172965470817e+02
0.095 0.165 0.205 1.789361122392262473e+02 1.802326857769259618e+02
0.095 0.165 0.215 1.749437116344490732e+02 1.782467244959175900e+02
0.095 0.165 0.225 1.759309797591062363e+02 1.769818322180991856e+02
0.095 0.165 0.235 1.747416093727814257e+02 1.764222073037570624e+02
0.095 0.165 0.245 1.751378832443440388e+02 1.765633759182847768e+02
0.095 0.165 0.255 1.750725647407195993e+02 1.774101509550389153e+02
0.095 0.175 0.175 1.850129746191151128e+02 1.851970789004399194e+02
0.095 0.175 0.185 1.808753489121010034e+02 1.804445818112206439e+02
0.095 0.175 0.195 1.781441563885973380e+02 1.765401700595530201e+02
0.095 0.175 0.205 1.735284149992893674e+02 1.734047400902106517e+02
0.095 0.175 0.215 1.671423574693523904e+02 1.709827192744706679e+02
0.095 0.175 0.225 1.691522259767033063e+02 1.692368581221114425e+02
0.095 0.175 0.235 1.671190723803747744e+02 1.681443930034076288e+02
0.095 0.175 0.245 1.660027763264618557e+02 1.676941749965581892e+02
0.095 0.175 0.255 1.658996236829592021e+02 1.678844911565346081e+02
0.095 0.175 0.265 1.650301006328654410e+02 1.687213894269633840e+02
0.095 0.185 0.185 1.813182955747536766e+02 1.753494300831168289e+02
0.095 0.185 0.195 1.726781191758917373e+02 1.710968436931771350e+02
0.095 0.185 0.205 1.694771090326925105e+02 1.675977054367720029e+02
0.095 0.185 0.215 1.657692138840128564e+02 1.647880408112316672e+02
0.095 0.185 0.225 1.612051036097425936e+02 1.626232717014615332e+02
0.095 0.185 0.235 1.622799926018759038e+02 1.610740172528172707e+02
0.095 0.185 0.245 1.616425438476274792e+02 1.601229753833587210e+02
0.095 0.185 0.255 1.566963893679165096e+02 1.597625723405719214e+02
0.095 0.185 0.265 1.596287831640648847e+02 1.599931667053037074e+02
0.095 0.185 0.275 1.593443165905564172e+02 1.608216592894979442e+02
0.095 0.195 0.195 1.733233666770136097e+02 1.665033926831492010e+02
0.095 0.195 0.205 1.630284492090588060e+02 1.626598227919033945e+02
0.095 0.195 0.215 1.620041487542866605e+02 1.594933064339810755e+02
0.095 0.195 0.225 1.571697235680961171e+02 1.569517888568267665e+02
0.095 0.195 0.235 1.559220212458495780e+02 1.549993526597691016e+02
0.095 0.195 0.245 1.525908635070384491e+02 1.536128000952809032e+02
0.095 0.195 0.255 1.533905964980315275e+02 1.527790941807785714e+02
0.095 0.195 0.265 1.514332225129402616e+02 1.524934153760476363e+02
0.095 0.195 0.275 1.503377127764914576e+02 1.527576659693428098e+02
0.095 0.195 0.285 1.509819162703305153e+02 1.535793044099699500e+02
0.095 0.205 0.205 1.572023073219787079e+02 1.584791013508384765e+02
0.095 0.205 0.215 1.548861578006596460e+02 1.549731772982808309e+02
0.095 0.205 0.225 1.520388883906731792e+02 1.520821539029239204e+02
0.095 0.205 0.235 1.489055891993682508e+02 1.497634487550207041e+02
0.095 0.205 0.245 1.493853881452680525e+02 1.479880206133516651e+02
0.095 0.205 0.255 1.475072770082578870e+02 1.467375623248524903e+02
0.095 0.205 0.265 1.467068436844381552e+02 1.460023816484674057e+02
0.095 0.205 0.275 1.446076692331890001e+02 1.457797793591416564e+02
0.095 0.205 0.285 1.453349409934830589e+02 1.460727917737976611e+02
0.095 0.205 0.295 1.428898741087884332e+02 1.468892036635271268e+02
0.095 0.215 0.215 1.516601946719440264e+02 1.511348674700410868e+02
0.095 0.215 0.225 1.484797796625354636e+02 1.479100889170620121e+02
0.095 0.215 0.235 1.439395948840109725e+02 1.452492935325302028e+02
0.095 0.215 0.245 1.437167916739984435e+02 1.431174835013741813e+02
0.095 0.215 0.255 1.432204184392473678e+02 1.414911129641157572e+02
0.095 0.215 0.265 1.403121662677624215e+02 1.403557621284989239e+02
0.095 0.215 0.275 1.383867116363846037e+02 1.397043666610167918e+02
0.095 0.215 0.285 1.388772087065063943e+02 1.395358518839920805e+02
0.095 0.215 0.295 1.362087804489578104e+02 1.398540658659414930e+02
0.095 0.225 0.225 1.446028973588353210e+02 1.443582034076375464e+02
0.095 0.225 0.235 1.420050427232975778e+02 1.413695356509937255e+02
0.095 0.225 0.245 1.369845735092872587e+02 1.389028803882728766e+02
0.095 0.225 0.255 1.357538160927814488e+02 1.369293525792937203e+02
0.095 0.225 0.265 1.340736263572613609e+02 1.354298214102065856e+02
0.095 0.225 0.275 1.322991541016594113e+02 1.343929667318735142e+02
0.095 0.225 0.285 1.333973998989403924e+02 1.338137870967397589e+02
0.095 0.225 0.295 1.325289336881966733e+02 1.336924397477883986e+02
0.095 0.235 0.235 1.382167028799246680e+02 1.380592215722321896e+02
0.095 0.235 0.245 1.358688405652493998e+02 1.352705688843053906e+02
0.095 0.235 0.255 1.342243785899622424e+02 1.329691416469409262e+02
0.095 0.235 0.265 1.308181243424756701e+02 1.311310081848965581e+02
0.095 0.235 0.275 1.308719343890841458e+02 1.297405983844479351e+02
0.095 0.235 0.285 1.282940572768729623e+02 1.287890663258806967e+02
0.095 0.235 0.295 1.260101794165113631e+02 1.282730228554738687e+02
0.095 0.245 0.245 1.308142308089514643e+02 1.321657139783056891e+02
0.095 0.245 0.255 1.303608838192370456e+02 1.295480203937669899e+02
0.095 0.245 0.265 1.266069488441533224e+02 1.273885751656603134e+02
0.095 0.245 0.275 1.242653916843332951e+02 1.256674775300540574e+02
0.095 0.245 0.285 1.239153624797374533e+02 1.243720353990462684e+02
0.095 0.245 0.295 1.227246708879531383e+02 1.234953750910870269e+02
0.095 0.255 0.255 1.268452404127371125e+02 1.266194392738264867e+02
0.095 0.255 0.265 1.247544443163511261e+02 1.241492442705316535e+02
0.095 0.255 0.275 1.223313696832949660e+02 1.221130489173694116e+02
0.095 0.255 0.285 1.200884388745108993e+02 1.204942422628139127e+02
0.095 0.255 0.295 1.184628253337203319e+02 1.192824591567867003e+02
0.095 0.265 0.265 1.200076182610762885e+02 1.213732893785689697e+02
0.095 0.265 0.275 1.213610082099113185e+02 1.190316177074480350e+02
0.095 0.265 0.285 1.164421393682766563e+02 1.171035652309041524e+02
0.095 0.265 0.295 1.162588171612888743e+02 1.155752096769414976e+02
0.095 0.275 0.275 1.161989576395786514e+02 1.163891050111456451e+02
0.095 0.275 0.285 1.140700933801588377e+02 1.141606049545286083e+02
0.095 0.275 0.295 1.133274234258286981e+02 1.123285212404853155e+02
0.095 0.285 0.285 1.112499323888660570e+02 1.116359754848329970e+02
0.095 0.285 0.295 1.101543355917327176e+02 1.095082438861452800e+02
0.095 0.295 0.295 1.075860093313580563e+02 1.070889038345514876e+02
0.105 0.105 0.105 2.775640145137958257e+02 2.967473447592107050e+02
0.105 0.105 0.115 2.697110072887538763e+02 2.822795935823002083e+02
0.105 0.105 0.125 2.600897149636320478e+02 2.704975550438761047e+02
0.105 0.105 0.135 2.536491021728986368e+02 2.609567791975588307e+02
0.105 0.105 0.145 2.433274619475828615e+02 2.533316737507945504e+02
0.105 0.105 0.155 2.393291187820049970e+02 2.473865075402694060e+02
0.105 0.105 0.165 2.323031104875450978e+02 2.429541523211288165e+02
