# k1 k2 k3 mean_bk mean_bk_smooth
0.075 0.195 0.265 4.471060151071981527e+06 4.233713791095691733e+06
0.075 0.205 0.205 1.910338253282039193e+06 1.700996545858579688e+06
0.075 0.205 0.215 1.854559614085807698e+06 1.695801663904785411e+06
0.075 0.205 0.225 2.041686659965335159e+06 1.808703281720035942e+06
0.075 0.205 0.235 2.204649704342014622e+06 2.030192646529477322e+06
0.075 0.205 0.245 2.602068175443551503e+06 2.353945685531957541e+06
0.075 0.205 0.255 3.072833384081942495e+06 2.776038073589793406e+06
0.075 0.205 0.265 3.611599871750120539e+06 3.294385946872863919e+06
0.075 0.205 0.275 4.089785804572032299e+06 3.908341696787179913e+06
0.075 0.215 0.215 1.628786934921552893e+06 1.571135007416495355e+06
0.075 0.215 0.225 1.682903061051865108e+06 1.567762753997003194e+06
0.075 0.215 0.235 1.806194741111922311e+06 1.673366414153935388e+06
0.075 0.215 0.245 2.052363440106726484e+06 1.879320877466757316e+06
0.075 0.215 0.255 2.333991623569571879e+06 2.179762051575310994e+06
0.075 0.215 0.265 2.765522413444273639e+06 2.570923714264557697e+06
0.075 0.215 0.275 3.218434477216670290e+06 3.050659004987095483e+06
0.075 0.215 0.285 3.727294122660449240e+06 3.618090524833209347e+06
0.075 0.225 0.225 1.598405889568430837e+06 1.454017485099643236e+06
0.075 0.225 0.235 1.603144797607626300e+06 1.452159649511803640e+06
0.075 0.225 0.245 1.666994239758446813e+06 1.551164336894364096e+06
0.075 0.225 0.255 1.805385967764032539e+06 1.743189359508446418e+06
0.075 0.225 0.265 2.164931904308310710e+06 2.022794047619229183e+06
0.075 0.225 0.275 2.505718363430602942e+06 2.386376453635158017e+06
0.075 0.225 0.285 2.974906029356477782e+06 2.831762410158116370e+06
0.075 0.225 0.295 3.331270109624633566e+06 3.357901687056394294e+06
0.075 0.235 0.235 1.459398879236992914e+06 1.348041929354517488e+06
0.075 0.235 0.245 1.424494356061415281e+06 1.347441455187651562e+06
0.075 0.235 0.255 1.514121198781379964e+06 1.440454657842273125e+06
0.075 0.235 0.265 1.735803916024418082e+06 1.619931351627302123e+06
0.075 0.235 0.275 1.972038703958024736e+06 1.880816662818091456e+06
0.075 0.235 0.285 2.303950772582847625e+06 2.219671219707543962e+06
0.075 0.235 0.295 2.758546635291206650e+06 2.634316864795940928e+06
0.075 0.245 0.245 1.352120911183217773e+06 1.251844264291075990e+06
0.075 0.245 0.255 1.359995655077635543e+06 1.252286397432103520e+06
0.075 0.245 0.265 1.419636116193157621e+06 1.339837565936945612e+06
0.075 0.245 0.275 1.573210552934677573e+06 1.507958185289242072e+06
0.075 0.245 0.285 1.836487846445334144e+06 1.751942112093190895e+06
0.075 0.245 0.295 2.166815853610800579e+06 2.068505725753177190e+06
0.075 0.255 0.255 1.266532450116477907e+06 1.164260514164348831e+06
0.075 0.255 0.265 1.244003273564070696e+06 1.165565669612360420e+06
0.075 0.255 0.275 1.359760967267782893e+06 1.248117465262015350e+06
0.075 0.255 0.285 1.514843127538779750e+06 1.405914356976218754e+06
0.075 0.255 0.295 1.742404306670667604e+06 1.634563340830409899e+06
0.075 0.265 0.265 1.163942820346251829e+06 1.084295525321642403e+06
0.075 0.265 0.275 1.164496528609360568e+06 1.086313438837093301e+06
0.075 0.265 0.285 1.263997815237127477e+06 1.164271065442596795e+06
0.075 0.265 0.295 1.408915442242773483e+06 1.312640336425704649e+06
0.075 0.275 0.275 1.107852048344135052e+06 1.011097005939987605e+06
0.075 0.275 0.285 1.065844894558761735e+06 1.013701890118586831e+06
0.075 0.275 0.295 1.172712174958685879e+06 1.087420820748742437e+06
0.075 0.285 0.285 1.029161808162234141e+06 9.439339057776780101e+05
0.075 0.285 0.295 1.035102432183062541e+06 9.470204138309616828e+05
0.075 0.295 0.295 9.694624484538915567e+05 8.821783621833533980e+05
0.085 0.085 0.085 4.105693679622777738e+06 5.052855753850040957e+06
0.085 0.085 0.095 3.604427924771466758e+06 4.716852218111180700e+06
0.085 0.085 0.105 3.947941207104030997e+06 4.717535380365998484e+06
0.085 0.085 0.115 5.039845109679016285e+06 5.042234450716238469e+06
0.085 0.085 0.125 6.049857029378714971e+06 5.689514590887495317e+06
0.085 0.085 0.135 6.771273554089093581e+06 6.667076947222742252e+06
0.085 0.085 0.145 8.646479217936994508e+06 7.990161479902457446e+06
0.085 0.085 0.155 1.124770682277505472e+07 9.680368048291809857e+06
0.085 0.085 0.165 1.281682713307835162e+07 1.176479956354419142e+07
0.085 0.095 0.095 3.745036307524580974e+06 4.240420706890184432e+06
0.085 0.095 0.105 3.210282472419684753e+06 4.056228076404055580e+06
0.085 0.095 0.115 3.739592032977176830e+06 4.141161612716715317e+06
0.085 0.095 0.125 4.133667344784518704e+06 4.484321911279318854e+06
0.085 0.095 0.135 4.976704413472983055e+06 5.083946544476127252e+06
0.085 0.095 0.145 6.085086722482796758e+06 5.945352414945788682e+06
0.085 0.095 0.155 7.445078506186532788e+06 7.079528850021042861e+06
0.085 0.095 0.165 9.090998374910641462e+06 8.502160367161702365e+06
0.085 0.095 0.175 1.034335224700308405e+07 1.023294084505231120e+07
0.085 0.105 0.105 2.839258727255642414e+06 3.689166548251764383e+06
0.085 0.105 0.115 2.957763731603763532e+06 3.574305334950216580e+06
0.085 0.105 0.125 3.322416509690614417e+06 3.687732229793178383e+06
0.085 0.105 0.135 3.567368724766069558e+06 4.017498719403575175e+06
0.085 0.105 0.145 4.354172159010260366e+06 4.560025799626015127e+06
0.085 0.105 0.155 5.452261755268765613e+06 5.317894273841080256e+06
0.085 0.105 0.165 6.512846808307383209e+06 6.298428157722370699e+06
0.085 0.105 0.175 7.939235320201087743e+06 7.512756852226997726e+06
0.085 0.105 0.185 8.971713787479167804e+06 8.975179318035110831e+06
0.085 0.115 0.115 2.722993022051664535e+06 3.271693716476929374e+06
0.085 0.115 0.125 3.029219986908315215e+06 3.192053207067683805e+06
0.085 0.115 0.135 2.843276680159458425e+06 3.311492395827331115e+06
0.085 0.115 0.145 3.751949172787361313e+06 3.617330545916151255e+06
0.085 0.115 0.155 3.890250750837873667e+06 4.104530110826079734e+06
0.085 0.115 0.165 4.918782647175245918e+06 4.773532313449553214e+06
0.085 0.115 0.175 5.946239187011585571e+06 5.628890352806325071e+06
0.085 0.115 0.185 7.014023862345330417e+06 6.678377592628188431e+06
0.085 0.115 0.195 8.087141859359196387e+06 7.932390335513345897e+06
0.085 0.125 0.125 2.678442046928809490e+06 2.933563279846252408e+06
0.085 0.125 0.135 2.933179305327685084e+06 2.873922755816562567e+06
0.085 0.125 0.145 3.066182253228857648e+06 2.990350499264044221e+06
0.085 0.125 0.155 3.252760784020662308e+06 3.270126953164688777e+06
0.085 0.125 0.165 3.968915994397100061e+06 3.707364380893027410e+06
0.085 0.125 0.175 4.762256899031997658e+06 4.301028460793619975e+06
0.085 0.125 0.185 5.592910145405847579e+06 5.053682555237029679e+06
0.085 0.125 0.195 6.545420640020776540e+06 5.970666369586330839e+06
0.085 0.125 0.205 7.483681854481220245e+06 7.059545213499808684e+06
0.085 0.135 0.135 2.267186423700479791e+06 2.648873072318519931e+06
0.085 0.135 0.145 2.555254940554656554e+06 2.601886571088929661e+06
0.085 0.135 0.155 2.885693979703147896e+06 2.711927859198607039e+06
0.085 0.135 0.165 3.088127298377475701e+06 2.966748396082208026e+06
0.085 0.135 0.175 3.740180201008660253e+06 3.360101196818056051e+06
0.085 0.135 0.185 4.299644481393631548e+06 3.890005380548351910e+06
0.085 0.135 0.195 5.115863782716899179e+06 4.557630423780846409e+06
0.085 0.135 0.205 6.033860743336192332e+06 5.366559171058598906e+06
0.085 0.135 0.215 6.916873276473942213e+06 6.322289725527622737e+06
0.085 0.145 0.145 2.391296712847919669e+06 2.403760462861802429e+06
0.085 0.145 0.155 2.403347699559414759e+06 2.365565089884810615e+06
0.085 0.145 0.165 2.593625256877167150e+06 2.468254647927617654e+06
0.085 0.145 0.175 2.916458972637664061e+06 2.700339366494445130e+06
0.085 0.145 0.185 3.313213054509401787e+06 3.055543889880986419e+06
0.085 0.145 0.195 3.989208376242421102e+06 3.531320070619074628e+06
0.085 0.145 0.205 4.546985053598790430e+06 4.127875802022678312e+06
0.085 0.145 0.215 5.451234857193386182e+06 4.847525219180230051e+06
0.085 0.145 0.225 6.120843482881694101e+06 5.694244687125687487e+06
0.085 0.155 0.155 2.072054819048374193e+06 2.189859526295719668e+06
0.085 0.155 0.165 2.174186673161298502e+06 2.158226212431448046e+06
0.085 0.155 0.175 2.339648309111611918e+06 2.253614226910654455e+06
0.085 0.155 0.185 2.537517858491181862e+06 2.465419505838107318e+06
0.085 0.155 0.195 2.892229534845522605e+06 2.787541126270206645e+06
0.085 0.155 0.205 3.429127735078773927e+06 3.217122842720223125e+06
0.085 0.155 0.215 3.870645925970922690e+06 3.753717813928258605e+06
0.085 0.155 0.225 4.790550820579433814e+06 4.398721895068960264e+06
0.085 0.155 0.235 5.237748531023777090e+06 5.154981663824678399e+06
0.085 0.165 0.165 1.974780342053522123e+06 2.001546199935689336e+06
0.085 0.165 0.175 1.968353057292446727e+06 1.975062461807258660e+06
0.085 0.165 0.185 2.155371326037607621e+06 2.063600527372885263e+06
0.085 0.165 0.195 2.272374125518877991e+06 2.257469202599925455e+06
0.085 0.165 0.205 2.672543220400208607e+06 2.550855902530740947e+06
0.085 0.165 0.215 3.084195850197078660e+06 2.940768283424416557e+06
0.085 0.165 0.225 3.564568556383185554e+06 3.426320417626910377e+06
0.085 0.165 0.235 4.188617893730661832e+06 4.008241638075873256e+06
0.085 0.165 0.245 4.712325356823336333e+06 4.688532551995054819e+06
0.085 0.175 0.175 1.859804878742049681e+06 1.834706960176237859e+06
0.085 0.175 0.185 1.778259764306203462e+06 1.812398796195026254e+06
0.085 0.175 0.195 1.898934199534601532e+06 1.894667792030710261e+06
0.085 0.175 0.205 2.082167697252803948e+06 2.072706348100363510e+06
0.085 0.175 0.215 2.422298395779698621e+06 2.341046208185423166e+06
0.085 0.175 0.225 2.834003466069566552e+06 2.696670292850344907e+06
0.085 0.175 0.235 3.269870482013738248e+06 3.138404355842007324e+06
0.085 0.175 0.245 3.831981202726461925e+06 3.666492626276500989e+06
0.085 0.175 0.255 4.221399913936224766e+06 4.282296906455226243e+06
0.085 0.185 0.185 1.829370650574392872e+06 1.686151204316539457e+06
0.085 0.185 0.195 1.678108034281448694e+06 1.667299690978218103e+06
0.085 0.185 0.205 1.872238259569794638e+06 1.743891290423282189e+06
0.085 0.185 0.215 1.992017850540422136e+06 1.907943765348559944e+06
0.085 0.185 0.225 2.286170758818492293e+06 2.154352893570671324e+06
0.085 0.185 0.235 2.636434905680106487e+06 2.480146882310437039e+06
0.085 0.185 0.245 3.000384111685987562e+06 2.883968144726489205e+06
0.085 0.185 0.255 3.543176064453828149e+06 3.365707006267937366e+06
0.085 0.185 0.265 3.945002727884379681e+06 3.926238832279413473e+06
0.085 0.195 0.195 1.623591095841587987e+06 1.553308744256379083e+06
0.085 0.195 0.205 1.646289084708591923e+06 1.537356260920367902e+06
0.085 0.195 0.215 1.713017932740236167e+06 1.608824407903393498e+06
0.085 0.195 0.225 1.882386566976545146e+06 1.760485560052993707e+06
0.085 0.195 0.235 2.156920495542386081e+06 1.987597264302691910e+06
0.085 0.195 0.245 2.418166910678701475e+06 2.287275153369352687e+06
0.085 0.195 0.255 2.855987499612800311e+06 2.658051008159739897e+06
0.085 0.195 0.265 3.298264671688424423e+06 3.099556426711614244e+06
0.085 0.195 0.275 3.700438724146984983e+06 3.612293162538918667e+06
0.085 0.205 0.205 1.427741800193475559e+06 1.434059989141664235e+06
0.085 0.205 0.215 1.485961207298085792e+06 1.420559246259533102e+06
0.085 0.205 0.225 1.586920727944265818e+06 1.487403466634075390e+06
0.085 0.205 0.235 1.760545206300935941e+06 1.628045772980428068e+06
0.085 0.205 0.245 1.966356369510091143e+06 1.838090460424140096e+06
0.085 0.205 0.255 2.275354056921016425e+06 2.114764051064495929e+06
0.085 0.205 0.265 2.624000966132381931e+06 2.456537621245849878e+06
0.085 0.205 0.275 3.004748959573125932e+06 2.862853212527915370e+06
0.085 0.205 0.285 3.419148784392919391e+06 3.333922982317722868e+06
0.085 0.215 0.215 1.391714427348982077e+06 1.326631462749080732e+06
0.085 0.215 0.225 1.382834548681616783e+06 1.315215783873797394e+06
0.085 0.215 0.235 1.459958684655176941e+06 1.377878657405060250e+06
0.085 0.215 0.245 1.598641328802643809e+06 1.508682088349639438e+06
0.085 0.215 0.255 1.777246247120745247e+06 1.703555167124971049e+06
0.085 0.215 0.265 2.068998765009642346e+06 1.959846343450848712e+06
0.085 0.215 0.275 2.355645286854891572e+06 2.275999784481816925e+06
0.085 0.215 0.285 2.771486634157638531e+06 2.651318241892168298e+06
0.085 0.215 0.295 3.063638830230653286e+06 3.085787104108405765e+06
0.085 0.225 0.225 1.265987346402431838e+06 1.229525716149500338e+06
0.085 0.225 0.235 1.256035545874246396e+06 1.219890353430275572e+06
0.085 0.225 0.245 1.329229622727225767e+06 1.278760897209229879e+06
0.085 0.225 0.255 1.467968812374933623e+06 1.400740934514624998e+06
0.085 0.225 0.265 1.664078172186010517e+06 1.582059089042900130e+06
0.085 0.225 0.275 1.867611259120735340e+06 1.820188577677655732e+06
0.085 0.225 0.285 2.148552783834507223e+06 2.113568988882215228e+06
0.085 0.225 0.295 2.475450590507448185e+06 2.461400210427936632e+06
0.085 0.235 0.235 1.200996812580131460e+06 1.141470809329458280e+06
0.085 0.235 0.245 1.183072760768350447e+06 1.133360297295452096e+06
0.085 0.235 0.255 1.249808894666285953e+06 1.188779434194566682e+06
0.085 0.235 0.265 1.315952614984110696e+06 1.302811745658517815e+06
0.085 0.235 0.275 1.522155442680747248e+06 1.471959028981128242e+06
0.085 0.235 0.285 1.703575931520238752e+06 1.693816764736249112e+06
0.085 0.235 0.295 2.007621272973241750e+06 1.966834117912592599e+06
0.085 0.245 0.245 1.084726764859289862e+06 1.061381894488233840e+06
0.085 0.245 0.255 1.109779210085618310e+06 1.054580919732258655e+06
0.085 0.245 0.265 1.166169262837375514e+06 1.106847304038147442e+06
0.085 0.245 0.275 1.248234749879625393e+06 1.213688786571058678e+06
0.085 0.245 0.285 1.415024174900669372e+06 1.371854194467131747e+06
0.085 0.245 0.295 1.626071021755479975e+06 1.579055353364034556e+06
0.085 0.255 0.255 1.034137807039841311e+06 9.883309063696532976e+05
0.085 0.255 0.265 1.049283813736599870e+06 9.826573700357726775e+05
0.085 0.255 0.275 1.076790291598661803e+06 1.032032840116691892e+06
0.085 0.255 0.285 1.197862043239520863e+06 1.132339277085633483e+06
0.085 0.255 0.295 1.319690641659365501e+06 1.280547356457427610e+06
0.085 0.265 0.265 9.783207265747212805e+05 9.215220653129735729e+05
0.085 0.265 0.275 9.468514711014559725e+05 9.168216116088709095e+05
0.085 0.265 0.285 1.023336282027926296e+06 9.635360088848629966e+05
0.085 0.265 0.295 1.100323053870234406e+06 1.057876771486681188e+06
0.085 0.275 0.275 9.345976773561197333e+05 8.602717692628492368e+05
0.085 0.275 0.285 9.029000687264251756e+05 8.564133579835735727e+05
0.085 0.275 0.295 9.376643830871063983e+05 9.006686656322106719e+05
0.085 0.285 0.285 8.487536094570379937e+05 8.039919220082659740e+05
0.085 0.285 0.295 8.398209641449548071e+05 8.008641839884337969e+05
0.085 0.295 0.295 7.927245496798725799e+05 7.521760171989713563e+05
0.095 0.095 0.095 2.460447464119480457e+06 3.762202406131279655e+06
0.095 0.095 0.105 2.958802629697532859e+06 3.514396149278468918e+06
0.095 0.095 0.115 2.825924629373317584e+06 3.477243402312402148e+06
0.095 0.095 0.125 3.082775312015214935e+06 3.639580695399175864e+06
0.095 0.095 0.135 3.487469286981420126e+06 3.997025646102919709e+06
0.095 0.095 0.145 3.970312801376151387e+06 4.550597013001750223e+06
0.095 0.095 0.155 4.891133519503246062e+06 5.305691675882802345e+06
0.095 0.095 0.165 6.295755485202793032e+06 6.271333537583454512e+06
0.095 0.095 0.175 7.403351515455391258e+06 7.459623875211915933e+06
0.095 0.095 0.185 8.548969436654830351e+06 8.885339803828643635e+06
0.095 0.105 0.105 2.051473509386829101e+06 3.183721187756356783e+06
0.095 0.105 0.115 2.511414747067926452e+06 3.038336430392252281e+06
0.095 0.105 0.125 2.464403255180691369e+06 3.062238860122301150e+06
0.095 0.105 0.135 2.659493703102403320e+06 3.246607090200873092e+06
0.095 0.105 0.145 2.934019879456173629e+06 3.588013182448927779e+06
0.095 0.105 0.155 3.806018776983465999e+06 4.087200678752250038e+06
0.095 0.105 0.165 4.578539423694276251e+06 4.748233382029387169e+06
0.095 0.105 0.175 5.474375537195286714e+06 5.577893289402909577e+06
0.095 0.105 0.185 6.470058889614765532e+06 6.585249696190535091e+06
0.095 0.105 0.195 7.136541913454263471e+06 7.781348269492022693e+06
0.095 0.115 0.115 1.951162791919485666e+06 2.783873246642124839e+06
0.095 0.115 0.125 2.410629304110444617e+06 2.688604356000670232e+06
0.095 0.115 0.135 2.302454057023221627e+06 2.737186192275214009e+06
0.095 0.115 0.145 2.410943557102699764e+06 2.921038597397063393e+06
0.095 0.115 0.155 3.016615654750405345e+06 3.236417509262536652e+06
0.095 0.115 0.165 3.424497174702133518e+06 3.683180568277741782e+06
0.095 0.115 0.175 4.216047280799539760e+06 4.263968738280092366e+06
0.095 0.115 0.185 4.911561098588810302e+06 4.983648607343742624e+06
0.095 0.115 0.195 5.849532566346389242e+06 5.848924033391076140e+06
0.095 0.115 0.205 6.641599543003083207e+06 6.868061277810987085e+06
0.095 0.125 0.125 2.096940144032672048e+06 2.479691360741378274e+06
0.095 0.125 0.135 2.143050721808605827e+06 2.411299928537478205e+06
0.095 0.125 0.145 2.178056355456243269e+06 2.468618122509075329e+06
0.095 0.125 0.155 2.544847942716040183e+06 2.643108563815647736e+06
0.095 0.125 0.165 2.914682155169450212e+06 2.930622786631051451e+06
0.095 0.125 0.175 3.305660128639825620e+06 3.330211461398644373e+06
0.095 0.125 0.185 3.927356156974579673e+06 3.843347445333264302e+06
0.095 0.125 0.195 4.538600113269534893e+06 4.473403653212542646e+06
0.095 0.125 0.205 5.514541337921709754e+06 5.225293781470709480e+06
0.095 0.125 0.215 6.184848303982275538e+06 6.105220372390295379e+06
0.095 0.135 0.135 1.993720748001023429e+06 2.233292637616332620e+06
0.095 0.135 0.145 2.034315939625641331e+06 2.180750456526791211e+06
0.095 0.135 0.155 2.105586113464750815e+06 2.239716228965968359e+06
0.095 0.135 0.165 2.367180948940816335e+06 2.401882602360026445e+06
0.095 0.135 0.175 2.774686625084810890e+06 2.662874934473655187e+06
0.095 0.135 0.185 3.131803899841433857e+06 3.021162151694161817e+06
0.095 0.135 0.195 3.631668528555011377e+06 3.477343993742944673e+06
0.095 0.135 0.205 4.264091405623086728e+06 4.033671882936950307e+06
0.095 0.135 0.215 5.065196762887405232e+06 4.693719404682363383e+06
0.095 0.135 0.225 5.648663733560362831e+06 5.462151337393024005e+06
0.095 0.145 0.145 1.862435567771641305e+06 2.025794430377722718e+06
0.095 0.145 0.155 1.917288454384798650e+06 1.983502370547397528e+06
0.095 0.145 0.165 2.002354730924477801e+06 2.041009004507932113e+06
0.095 0.145 0.175 2.116692804314243607e+06 2.190423981117257848e+06
0.095 0.145 0.185 2.457829703183824662e+06 2.427333433509750757e+06
0.095 0.145 0.195 2.844197268030838575e+06 2.749837153764279559e+06
0.095 0.145 0.205 3.244101886596156750e+06 3.157912386711109895e+06
0.095 0.145 0.215 3.812057579327190295e+06 3.652983028104856145e+06
0.095 0.145 0.225 4.489710160269410349e+06 4.237621642536351457e+06
0.095 0.145 0.235 4.973300106801345013e+06 4.915339572971179150e+06
0.095 0.155 0.155 1.694898606148190564e+06 1.846851904440837214e+06
0.095 0.155 0.165 1.729669360471905209e+06 1.811753880858394550e+06
0.095 0.155 0.175 1.767370234421909088e+06 1.866528925905913813e+06
0.095 0.155 0.185 1.910672409984054975e+06 2.003817620441873558e+06
0.095 0.155 0.195 2.211053962559297681e+06 2.219304030351273250e+06
0.095 0.155 0.205 2.440591462947341148e+06 2.510882561465360690e+06
0.095 0.155 0.215 2.827410142388289794e+06 2.878100375713109504e+06
0.095 0.155 0.225 3.355182966577662155e+06 3.321775840739088599e+06
0.095 0.155 0.235 3.828386978914024308e+06 3.843732267885205336e+06
0.095 0.155 0.245 4.274368743393965065e+06 4.446608900249871425e+06
0.095 0.165 0.165 1.637692692012056010e+06 1.690215016631498002e+06
0.095 0.165 0.175 1.566867614700446138e+06 1.660508727310840506e+06
0.095 0.165 0.185 1.557008641144827707e+06 1.712132366616801359e+06
0.095 0.165 0.195 1.770735585143534001e+06 1.838305308609364089e+06
0.095 0.165 0.205 1.943183541290505556e+06 2.034895652332917554e+06
0.095 0.165 0.215 2.244956595240170136e+06 2.299708163977127522e+06
0.095 0.165 0.225 2.579074183810020797e+06 2.632001092695700470e+06
0.095 0.165 0.235 3.022649879046603572e+06 3.032151592327053659e+06
0.095 0.165 0.245 3.436371310626965947e+06 3.501419819075348787e+06
0.095 0.165 0.255 3.809983082648064476e+06 4.041779919423801824e+06
0.095 0.175 0.175 1.333559709411851130e+06 1.551741241130428622e+06
0.095 0.175 0.185 1.438771164784223540e+06 1.526276725433586165e+06
0.095 0.175 0.195 1.509631036932026967e+06 1.574721051966388710e+06
0.095 0.175 0.205 1.605087857387544122e+06 1.690875105310479412e+06
0.095 0.175 0.215 1.753727696932903025e+06 1.870838016377252527e+06
0.095 0.175 0.225 2.083076509916653391e+06 2.112402579307994340e+06
0.095 0.175 0.235 2.358614738643710501e+06 2.414639227005229797e+06
0.095 0.175 0.245 2.710653742823409848e+06 2.777604409134830814e+06
0.095 0.175 0.255 3.174081289003405720e+06 3.202132728661498986e+06
0.095 0.175 0.265 3.408603668671537656e+06 3.689686541509264149e+06
0.095 0.185 0.185 1.478780793068111176e+06 1.428460646944639273e+06
0.095 0.185 0.195 1.393366372068867786e+06 1.406448017912612762e+06
0.095 0.185 0.205 1.437305004045573063e+06 1.451857132280697115e+06
0.095 0.185 0.215 1.558878651529640192e+06 1.559046120214947965e+06
0.095 0.185 0.225 1.674175877234103391e+06 1.724365314362441655e+06
0.095 0.185 0.235 1.946616399606553372e+06 1.945645364620799664e+06
0.095 0.185 0.245 2.209787415619660169e+06 2.221840159424808342e+06
0.095 0.185 0.255 2.539376779701271094e+06 2.552773459624311421e+06
0.095 0.185 0.265 2.879771647163665388e+06 2.938956311177441850e+06
0.095 0.185 0.275 3.217786639349101111e+06 3.381453597103418782e+06
0.095 0.195 0.195 1.366062286084481515e+06 1.318112167737578973e+06
0.095 0.195 0.205 1.283384176979317563e+06 1.298973638691820437e+06
0.095 0.195 0.215 1.344934336472093128e+06 1.341558115998118650e+06
0.095 0.195 0.225 1.457733998856860679e+06 1.440742429209213238e+06
0.095 0.195 0.235 1.646184008304979885e+06 1.593131000879740110e+06
0.095 0.195 0.245 1.829578355772956973e+06 1.796622611035078997e+06
0.095 0.195 0.255 2.073480555169738596e+06 2.050104187853498384e+06
0.095 0.195 0.265 2.325457685505916830e+06 2.353230945541778114e+06
0.095 0.195 0.275 2.697420924907950219e+06 2.706266218827592675e+06
0.095 0.195 0.285 3.020076216742191464e+06 3.109963223902316764e+06
0.095 0.205 0.205 1.159121203038445208e+06 1.218899730613671010e+06
0.095 0.205 0.215 1.206656362538685324e+06 1.202191339446047787e+06
0.095 0.205 0.225 1.268452115331338951e+06 1.242178085905865766e+06
0.095 0.205 0.235 1.296875239908098476e+06 1.334210758256563917e+06
0.095 0.205 0.245 1.507590569882856216e+06 1.475140193315497134e+06
0.095 0.205 0.255 1.669309986323387828e+06 1.662950161559832981e+06
0.095 0.205 0.265 1.906711495613048784e+06 1.896494619405991631e+06
0.095 0.205 0.275 2.174505880020455923e+06 2.175306884299739730e+06
0.095 0.205 0.285 2.512739767460869625e+06 2.499459150450408924e+06
0.095 0.205 0.295 2.739928977655230090e+06 2.869457753685033415e+06
0.095 0.215 0.215 1.131655349566263380e+06 1.129355298471037764e+06
0.095 0.215 0.225 1.081998837303264998e+06 1.114723426830129931e+06
0.095 0.215 0.235 1.151721455282078823e+06 1.152332679616467096e+06
0.095 0.215 0.245 1.255324337521060836e+06 1.237961710024154745e+06
0.095 0.215 0.255 1.357988316281123785e+06 1.368694024964367505e+06
0.095 0.215 0.265 1.500288402620218694e+06 1.542606197885353351e+06
0.095 0.215 0.275 1.730506495992421871e+06 1.758542044557986781e+06
0.095 0.215 0.285 1.970439072205720237e+06 2.015946805875100894e+06
0.095 0.215 0.295 2.281734136518488172e+06 2.314743823464457411e+06
0.095 0.225 0.225 1.040964341798886773e+06 1.048256253597751725e+06
0.095 0.225 0.235 1.037360933995466330e+06 1.035412110019971849e+06
0.095 0.225 0.245 1.057883142897431273e+06 1.070847769708256936e+06
0.095 0.225 0.255 1.102797111414372222e+06 1.150725033008373110e+06
0.095 0.225 0.265 1.249292048015710665e+06 1.272343177653238177e+06
0.095 0.225 0.275 1.376085957906738855e+06 1.433873384376198286e+06
0.095 0.225 0.285 1.557151463234770112e+06 1.634164194643628318e+06
0.095 0.225 0.295 1.800758250286564231e+06 1.872597155109386425e+06
0.095 0.235 0.235 9.449845649402947165e+05 9.745718092127135023e+05
0.095 0.235 0.245 9.619875862350112293e+05 9.632755292216050439e+05
0.095 0.235 0.255 1.001969689655069262e+06 9.967219718019181164e+05
0.095 0.235 0.265 1.057920795679899398e+06 1.071414156200350495e+06
0.095 0.235 0.275 1.150900945852837060e+06 1.184848915513146436e+06
0.095 0.235 0.285 1.307854965784362052e+06 1.335289924119011499e+06
0.095 0.235 0.295 1.455293932800141163e+06 1.521599634784039808e+06
0.095 0.245 0.245 8.878467156987923663e+05 9.074258310078781797e+05
0.095 0.245 0.255 8.730294601635594154e+05 8.974759403724139556e+05
0.095 0.245 0.265 9.273320633294660365e+05 9.290978801663630875e+05
0.095 0.245 0.275 9.803121812421395443e+05 9.990973706415400375e+05
0.095 0.245 0.285 1.066206579969064798e+06 1.105150396389448084e+06
0.095 0.245 0.295 1.200140757346231258e+06 1.245608519640494371e+06
0.095 0.255 0.255 8.196349052952419734e+05 8.460695372042215895e+05
0.095 0.255 0.265 8.185303578465156024e+05 8.372955490116779692e+05
0.095 0.255 0.275 8.400688569999939064e+05 8.672392368615317391e+05
0.095 0.255 0.285 9.293855377221687231e+05 9.329740735195777379e+05
0.095 0.255 0.295 1.001561784873564844e+06 1.032337267882827669e+06
0.095 0.265 0.265 7.604815508602566551e+05 7.898605477410671301e+05
0.095 0.265 0.275 7.826356273711984977e+05 7.821174888395604212e+05
0.095 0.265 0.285 8.121490132045090431e+05 8.105123966047039721e+05
0.095 0.265 0.295 8.849056726321571041e+05 8.723550191157662775e+05
0.095 0.275 0.275 7.375188502575031016e+05 7.382462784158958821e+05
0.095 0.275 0.285 7.229130506108109839e+05 7.314104716140616219e+05
0.095 0.275 0.295 7.603749576197345741e+05 7.583710549365532352e+05
0.095 0.285 0.285 6.542216057865726762e+05 6.907504763458818197e+05
0.095 0.285 0.295 6.746535050122083630e+05 6.847161862425968284e+05
0.095 0.295 0.295 6.231790417215471389e+05 6.469621294123517582e+05
0.105 0.105 0.105 2.564741017349000089e+06 2.849529116222194396e+06
0.105 0.105 0.115 1.950847606593824690e+06 2.665599596525572706e+06
0.105 0.105 0.125 2.215252679218293168e+06 2.617908052044139709e+06
0.105 0.105 0.135 2.345757822301133536e+06 2.697821384947510436e+06
0.105 0.105 0.145 2.320647526462541427e+06 2.900902056309417356e+06
0.105 0.105 0.155 2.807464928663185332e+06 3.226021439874581061e+06
0.105 0.105 0.165 3.216738026686046273e+06 3.674707466316721868e+06
0.105 0.105 0.175 3.923999023694202770e+06 4.250664818737174384e+06
